transaction_id,transaction_amount,transaction_date,transaction_type,merchant_location,currency,merchant_id,merchant_category,payment_method,customer_id,customer_age,customer_gender,purchase_history,monthly_spending_avg,credit_limit,current_balance,ip_address,device_used,transaction_frequency,is_fraud
17551,342.26635957256053,2024-01-18 11:22:12,online,North Lorettamouth,EUR,91393,electronics,contactless,8862,31.0,Male,4,721.98,11738,12834.58,70.182.104.53,mobile,7,0
22109,1500.0,2024-01-16 00:48:34,in_store,North Robert,GBP,37326,electronics,contactless,9349,40.0,Male,14,373.58,10814,13235.95,207.225.121.27,mobile,6,1
1043,1051.774119420851,2024-01-24 05:32:13,online,Carterstad,USD,70633,restaurants,chip,3548,46.0,Male,9,604.66,9155,4230.39,121.240.32.70,mobile,5,0
11765,1939.0099666575252,2024-01-13 19:30:15,withdrawal,Coffeymouth,usd,34288,restaurants,chip,9730,30.0,Male,11,330.08,17090,17631.54,193.1.193.76,desktop,5,0
19736,1831.1610668083229,2024-01-25 09:04:34,withdrawal,Jenniferland,USD,31613,travel,contactless,7081,40.0,Female,13,435.21,2125,4408.16,172.23.234.135,mobile,4,0
1784,3226.3174877063752,2024-01-29 16:29:53,online,Danieltown,USD,49333,groceries,contactless,7175,18.0,Female,12,499.37,5893,16899.5,15.77.207.238,mobile,4,0
63,390.00999295300204,2024-01-20 11:42:33,withdrawal,East Alexisville,USD,61252,electronics,chip,1769,37.0,FEMALE,12,732.93,2625,13085.66,125.72.105.195,mobile,7,0
1,500.0,2024-01-27 06:26:48,online,Escobarshire,USD,16024,electronics,chip,4895,33.0,Female,10,301.42,15033,2687.16,115.165.219.237,mobile,2,1
12611,1500.0,2024-01-05 22:49:13,in_store,North Kent,USD,76485,travel,chip,7390,34.0,Male,12,589.27,17238,11330.45,216.21.73.56,mobile,4,1
3463,500.0,2024-01-20 02:14:10,in_store,Kimberlyside,USD,80225,electronics,chip,1950,41.0,M,14,843.56,7595,144.1,181.30.47.130,mobile,4,1
12535,,2024-01-13 01:17:29,withdrawal,South Ryan,USD,15336,restaurants,chip,1239,,Male,11,238.1,13913,7435.53,64.51.212.68,mobile,6,1
11792,78.05289309726645,2024-01-25 07:07:25,,Lorichester,USD,17893,electronics,chip,3937,44.0,Male,15,207.88,2080,15000.92,131.226.47.233,desktop,5,0
21912,1399.3443142710996,2024-01-07 20:28:39,online,Robertborough,USD,93283,groceries,contactless,4476,42.0,Male,8,229.44,15741,1067.27,53.26.214.255,mobile,5,0
2145,1500.0,2024-01-25 08:12:11,online,New Sandrafort,EUR,87829,travel,chip,6896,45.0,Male,19,167.6,15019,19497.57,180.134.148.174,mobile,9,1
22827,1262.800145314547,2024-01-19 08:21:47,withdrawal,Burchtown,USD,17782,restaurants,chip,1444,36.0,Male,8,492.35,10021,7076.41,1.122.218.232,tablet,1,0
5853,92.79622812023263,2024-01-18 10:49:38,in_store,New Kellyton,USD,75343,restaurants,chip,4612,18.0,Male,18,710.46,17582,12166.03,62.179.0.35,mobile,4,0
3666,1227.3963094160333,2024-01-21 20:59:27,online,Fordtown,USD,39785,restaurants,chip,4347,55.0,Female,6,208.31,2407,13950.02,117.53.74.106,desktop,4,0
16096,2000.0,2024-01-10 20:49:32,in_store,Lake Jeremy,GBP,43859,travel,chip,7318,34.0,Male,10,217.52,12499,8430.14,88.30.116.92,mobile,6,1
28045,65.79177478651317,2024-01-11 15:48:19,online,Angelaside,USD,89520,electronics,chip,4889,31.0,Male,14,357.98,5729,17567.06,109.200.4.245,mobile,6,0
12550,248.49365610411223,2024-01-30 10:26:28,withdrawal,South Preston,USD,29333,electronics,chip,4407,,Male,12,184.51,14909,394.41,19.126.98.2,mobile,5,0
11052,5.2037505529488755,2024-01-03 21:10:31,online,Davidshire,USD,59590,electronics,contactless,2208,18.0,Male,10,598.28,1118,18673.84,189.73.246.124,mobile,2,0
2272,105.17243945499357,2024-01-05 12:42:09,online,Kelseymouth,usd,83477,electronics,chip,9945,35.0,Male,9,202.65,4416,9762.92,66.166.204.181,mobile,1,0
26617,1066.8061769705607,2024-01-30 14:52:15,online,Lake Austin,USD,33722,electronics,contactless,9548,54.0,Female,4,293.03,19619,16927.12,59.92.6.182,mobile,6,0
3039,500.0,2024-01-23 06:11:44,withdrawal,Zacharytown,USD,63531,travel,chip,4482,34.0,Male,7,311.73,8335,881.79,87.199.220.89,mobile,5,1
13868,,2024-01-07 22:08:05,in_store,East David,EUR,31832,travel,chip,7667,42.0,Male,6,222.33,7930,5706.87,132.212.230.238,desktop,5,0
25592,483.45735897325153,2024-01-09 08:30:42,in_store,Shelbymouth,USD,89983,restaurants,contactless,1632,35.0,Male,12,686.56,4515,9239.54,198.84.130.7,mobile,7,0
13173,833.7742561229302,2024-01-21 07:21:17,in_store,Fisherland,USD,40752,restaurants,contactless,8476,44.0,Male,8,327.31,1880,5972.36,72.250.33.199,mobile,4,0
15645,989.811565043475,2024-01-09 14:57:39,online,New Alicia,USD,34167,restaurants,magnetic_stripe,7805,37.0,Male,7,481.6,4210,11325.09,107.22.2.5,mobile,5,0
20118,313.08441648082896,2024-01-25 03:46:03,online,Andrewmouth,USD,98243,electronics,chip,9368,37.0,Female,13,341.98,19315,16119.48,17.194.52.119,mobile,7,0
16883,661.8236798413183,2024-01-14 02:09:08,online,Deckerfurt,EUR,26461,restaurants,contactless,7024,33.0,M,12,497.15,10474,13377.01,147.247.56.0,mobile,9,0
23905,1616.0038829931398,2024-01-17 11:00:54,in_store,West Jacqueline,USD,22809,electronics,chip,5610,29.0,FEMALE,5,568.22,2678,18102.55,6.91.52.179,desktop,6,0
21463,305.15388469331384,2024-01-15 06:49:59,online,East Amandaland,USD,36621,restaurants,chip,3144,40.0,Male,11,461.25,2477,13205.67,39.53.75.222,mobile,4,0
6544,100.0,2024-01-27 18:35:48,online,Masonville,GBP,10837,groceries,chip,1571,32.0,Male,12,781.57,12888,17025.42,209.69.179.215,mobile,5,1
7525,3601.774730567605,2024-01-12 07:23:36,online,Samanthastad,USD,43997,electronics,contactless,5219,35.0,Male,6,1034.22,1063,5987.87,108.169.206.77,mobile,5,0
23818,725.1651632405891,2024-01-24 18:45:24,online,East Reneehaven,USD,63594,restaurants,chip,9394,24.0,Male,13,1191.52,12445,17045.9,34.76.252.140,mobile,4,0
9758,100.0,2024-01-24 01:33:28,withdrawal,,USD,90630,electronics,contactless,5398,33.0,Female,7,396.87,3356,,83.47.223.252,tablet,4,1
1942,1500.0,2024-01-15 13:44:26,in_store,,USD,98226,restaurants,chip,8539,18.0,Male,15,581.92,1740,10741.38,1.86.90.72,mobile,6,1
19932,2788.7712372635174,2024-01-30 14:26:10,in_store,,USD,50207,restaurants,contactless,1761,26.0,Male,7,1269.97,16237,14996.95,3.116.54.90,Phone,5,0
8328,343.32577838377813,2024-01-05 06:11:10,in_store,Cookemouth,USD,93737,travel,magnetic_stripe,4140,30.0,Male,15,497.62,16662,2592.83,149.148.5.27,mobile,5,0
3450,2000.0,2024-01-08 02:25:47,in_store,,USD,15999,electronics,chip,8945,34.0,Female,7,384.19,1360,10720.19,51.16.28.43,mobile,7,1
16504,1000.0,2024-01-28 09:41:52,in_store,North Alisonburgh,USD,62853,travel,chip,8275,28.0,Male,13,541.3,19845,17329.59,48.117.103.58,mobile,6,1
12627,1689.1195951346874,2024-01-06 13:32:14,online,South Kimberly,USD,10619,travel,contactless,8392,34.0,Male,16,362.57,3669,8819.83,102.164.222.245,mobile,7,0
16342,24745.585755469925,2024-01-07 04:14:38,in_store,Hilltown,EUR,84679,travel,contactless,7055,42.0,Female,9,388.99,11482,18439.63,96.216.248.204,desktop,4,0
24757,313.96308474225486,2024-01-17 11:12:38,in_store,Lake Angelafurt,US,75200,electronics,chip,6196,,Male,11,929.64,8864,,193.200.83.149,mobile,7,0
13103,984.623789593534,2024-01-28 15:15:48,in_store,Loweryville,usd,36865,electronics,chip,3671,29.0,Female,8,207.34,3596,2519.56,38.57.153.211,mobile,4,0
28082,677.1004621337086,2024-01-14 10:16:01,online,East Crystal,USD,64736,electronics,contactless,7710,33.0,Female,7,397.61,12588,9299.74,10.146.201.167,mobile,2,0
12084,485.66181672153215,2024-01-17 12:10:19,online,New Stevenhaven,EUR,76578,electronics,chip,3999,,Female,15,542.85,2337,3989.64,204.28.232.236,mobile,6,0
14787,3137.500227817004,2024-01-18 17:08:54,withdrawal,Lake Teresa,USD,59729,electronics,contactless,2450,38.0,Male,7,204.15,5634,8659.92,213.175.125.248,mobile,5,0
11126,150000.0,2024-01-14 04:21:48,,Tracyton,USD,48683,travel,chip,9906,34.0,Female,16,954.34,18893,12571.72,181.243.246.115,mobile,5,1
4527,520.0033392559152,2024-01-18 00:45:55,online,Adamside,USD,95240,travel,magnetic_stripe,9647,,Female,10,470.55,18003,1135.74,92.220.73.3,mobile,6,0
14085,185.8539601856823,2024-01-07 23:06:50,withdrawal,West Devinton,USD,19584,electronics,contactless,2689,37.0,Male,10,623.33,4107,10803.19,211.125.147.101,desktop,2,0
414,,2024-01-08 05:13:23,online,New Rebeccaberg,USD,82213,restaurants,chip,8057,25.0,Male,3,1181.17,3461,17946.73,117.63.198.116,mobile,5,0
19332,1546.3591379039544,2024-01-17 16:24:37,online,Michellechester,USD,31458,restaurants,magnetic_stripe,2796,42.0,Female,15,553.11,3691,15038.86,144.121.2.215,tablet,5,0
9368,22.270801894166294,2024-01-04 09:31:10,online,North Philipbury,USD,46377,travel,contactless,6915,31.0,Male,12,674.67,4912,2980.19,74.170.153.125,desktop,4,0
11135,500.0,2024-01-11 07:23:19,withdrawal,Lake Lisaside,USD,25509,restaurants,chip,6336,42.0,Male,8,404.18,16302,,78.215.241.175,mobile,3,1
14145,287.0021324195635,2024-01-17 05:39:45,in_store,Scottmouth,USD,30217,Electronics,chip,4825,36.0,Male,13,641.81,19008,17476.66,9.14.94.251,mobile,4,0
3955,806.2938914666652,2024-01-24 13:07:54,online,Lambton,USD,15192,electronics,contactless,7585,41.0,Male,13,280.49,1998,5033.25,76.155.181.17,mobile,3,0
24312,1500.0,2024-01-02 01:39:08,withdrawal,Lake Kelly,USD,70431,electronics,contactless,2590,23.0,FEMALE,8,711.48,19504,12832.07,15.74.87.228,mobile,4,1
21072,100.0,2024-01-29 14:23:44,online,Port Jackstad,EUR,54787,restaurants,chip,3047,45.0,Female,16,742.82,11006,16431.84,123.62.169.121,mobile,4,1
8465,703.1381218549056,2024-01-10 12:04:45,withdrawal,,USD,62411,travel,chip,6382,31.0,Female,11,371.3,2307,19804.83,17.173.32.95,mobile,3,0
7386,425.7760206594021,2024-01-19 21:00:56,in_store,South Meghan,gbp,14909,electronics,chip,9600,41.0,Female,9,161.47,12089,19804.37,131.42.142.70,mobile,3,0
24548,5212.796289505661,2024-01-26 22:59:53,online,Jenniferside,USD,70351,electro,chip,2741,,Male,11,463.45,15284,7976.29,104.3.201.218,mobile,3,0
24697,1573.335996819747,2024-01-24 03:39:51,online,Ashleyhaven,USD,63446,electronics,chip,5929,,Female,11,1269.48,3310,12786.15,147.170.113.148,mobile,7,0
25559,64095.31691828193,2024-01-26 10:13:54,online,North Heather,EUR,82890,groceries,contactless,4266,,Female,7,316.59,15699,18723.31,102.211.15.8,mobile,4,0
26324,1780.5528533808458,2024-01-24 19:18:57,in_store,Lake Stephen,gbp,76459,travel,contactless,8984,26.0,Male,13,611.17,1924,7317.92,177.65.112.148,mobile,6,0
13638,609.9231355326491,2024-01-14 08:59:38,in_store,Lake Cindy,USD,34082,electronics,chip,9839,41.0,Male,7,384.2,2676,14845.1,45.216.127.161,desktop,7,0
27857,1672.4268480671672,2024-01-01 13:39:10,online,South Heatherview,USD,94820,electronics,chip,7753,39.0,Male,5,494.13,5365,5589.85,122.248.106.58,mobile,3,0
21681,236.47465151606292,2024-01-08 00:54:57,online,Port Kelly,USD,68534,travel,contactless,7044,57.0,Female,9,488.0,11357,13645.66,10.200.251.78,mobile,7,0
14961,243.20308742773642,2024-01-18 22:57:26,online,Lake Anthony,USD,31559,electronics,chip,3732,30.0,Male,13,771.74,16791,1025.99,155.81.66.32,desktop,3,0
22415,2000.0,2024-01-14 18:12:30,online,Whiteview,USD,61073,restaurants,chip,9937,28.0,Male,7,207.32,6872,1258.64,130.117.189.171,mobile,3,1
12305,630.8202082310414,2024-01-29 10:20:58,online,North Suehaven,USD,28118,travel,contactless,4813,29.0,Male,13,414.69,3516,6252.58,71.35.13.187,mobile,2,0
19243,1034.7712557695525,2024-01-16 01:11:18,online,Lake Donna,EUR,70566,restaurants,contactless,3153,24.0,Female,6,353.17,3117,8309.02,108.61.115.162,desktop,4,0
5322,134.42368158101826,2024-01-16 20:10:35,online,Moralesborough,USD,12881,groceries,contactless,1923,47.0,Female,15,343.95,7963,15228.89,74.236.234.14,tablet,8,0
17412,1442.2741563277402,2024-01-17 03:49:48,withdrawal,North Paulside,USD,76612,groceries,contactless,8740,41.0,Male,15,505.45,17910,1183.17,44.5.162.115,mobile,6,0
7916,2000.0,2024-01-01 13:02:12,online,West Jamie,USD,19777,groceries,chip,8336,31.0,Male,14,654.16,10538,14514.92,155.65.245.0,mobile,7,1
23097,258.91531980691536,2024-01-26 10:58:27,online,Josephland,USD,34294,electronics,contactless,1673,29.0,Male,13,538.86,10201,2360.19,79.237.121.2,mobile,2,0
12938,2069.0641643060117,2024-01-29 11:40:24,online,Michelleburgh,USD,47682,restaurants,magnetic_stripe,7700,33.0,Male,8,731.4,2014,5361.65,131.82.190.29,mobile,5,0
1524,2000.0,2024-01-14 12:46:49,in_store,Tinaburgh,USD,45392,groceries,chip,4208,37.0,Male,11,337.03,2198,4755.11,49.117.63.183,mobile,1,1
14178,297.0814308542129,2024-01-12 04:09:08,online,Kleinmouth,USD,83212,restaurants,contactless,5096,36.0,Male,13,486.53,17859,5558.43,145.153.132.80,mobile,6,0
26645,1000.0,2024-01-15 16:36:09,online,,GBP,17247,groceries,contactless,4956,28.0,Male,11,453.0,13200,18434.02,133.22.108.53,mobile,4,1
18825,22.60191812602857,2024-01-24 22:04:59,online,East Carl,USD,55529,restaurants,chip,3192,41.0,Male,13,805.94,4623,15890.63,53.104.134.174,mobile,8,0
13555,,2024-01-13 14:51:56,in_store,Bennettfort,EUR,92471,travel,chip,4352,44.0,Male,11,178.98,2701,7313.91,52.46.23.217,desktop,5,0
11986,2010.681266578735,2024-01-25 02:11:53,online,Mendezton,USD,18455,electronics,contactless,9933,37.0,Female,10,304.41,8405,17018.79,135.16.170.241,mobile,5,0
2635,81.88522902592663,2024-01-19 17:38:19,online,New Christina,EUR,78627,restaurants,contactless,1451,44.0,Female,13,636.23,7702,16911.06,75.162.229.114,mobile,4,0
14928,1723.2760246315527,2024-01-14 04:17:07,online,East Meaganfort,USD,80299,travel,contactless,4204,32.0,M,7,436.09,10801,13346.83,173.158.229.254,mobile,12,0
21287,16.41913815369147,2024-01-25 15:30:15,online,Lake Victoriachester,EUR,29794,electronics,contactless,8237,43.0,Male,8,599.94,6500,19036.09,209.213.37.191,mobile,2,0
14906,1000.0,2024-01-02 20:03:27,withdrawal,Blakeburgh,EUR,22236,restaurants,magnetic_stripe,3413,,Male,14,368.33,7121,17279.26,117.238.57.162,mobile,5,1
9606,35.29304567110545,2024-01-20 22:23:08,withdrawal,New Cynthia,GBP,70865,electronics,contactless,4793,40.0,Female,13,698.09,2868,1455.89,48.51.39.246,mobile,6,0
1131,1716.7931127410004,2024-01-09 18:45:17,in_store,Emmaburgh,USD,87551,travel,chip,6744,40.0,Male,6,888.19,14472,3466.85,72.191.10.195,mobile,3,0
12429,,2024-01-10 19:43:29,online,New Kenneth,USD,23797,travel,contactless,7582,40.0,Male,9,557.59,17027,14787.79,190.196.77.194,desktop,4,0
25928,1440.6188720446,2024-01-15 22:44:18,in_store,Jenniferland,GBP,57984,restaurants,chip,8302,43.0,Male,14,576.29,8526,2591.47,87.212.239.53,desktop,4,0
1417,53.98708949291004,2024-01-15 09:20:24,in_store,New Anthonyfurt,EUR,34543,restaurants,chip,5640,21.0,Male,9,386.6,15733,10716.78,185.41.121.75,mobile,4,0
5850,100.0,2024-01-20 19:34:19,in_store,Port Arielfort,USD,40041,electronics,chip,2353,44.0,Female,6,240.79,10133,13445.33,175.78.91.42,mobile,4,1
17857,1000.0,2024-01-17 02:25:03,online,Katieview,EUR,77300,restaurants,chip,2109,42.0,Male,10,109.93,19294,388.28,3.241.134.86,Phone,5,1
1622,901.228059207617,2024-01-28 15:16:27,online,Lake Scott,USD,99229,travel,chip,3103,18.0,Male,9,288.47,1713,17099.96,157.241.25.253,tablet,6,0
25799,1503.787810961783,2024-01-12 00:31:06,online,East Cristina,USD,79667,electronics,contactless,8557,43.0,Male,10,678.74,8998,19449.55,27.55.52.91,mobile,10,0
1841,500.0,2024-01-28 17:46:56,online,Deannashire,USD,72421,electronics,chip,3457,24.0,Male,16,796.64,5564,6933.61,38.7.65.189,desktop,5,1
14188,1500.6566658461022,2024-01-02 08:43:01,in_store,Lucasberg,EUR,83733,electronics,chip,1600,38.0,Male,9,1050.61,11101,9268.16,123.110.163.203,desktop,3,0
7178,462.15402020785433,2024-01-14 04:01:25,in_store,Charleneberg,USD,29264,travel,chip,1806,29.0,Female,8,438.1,10414,16510.9,115.169.27.190,mobile,6,0
12806,362.88179650948484,2024-01-09 05:24:33,in_store,Fishershire,USD,65580,electronics,chip,9176,38.0,Female,14,1022.37,19713,13521.44,89.93.94.170,mobile,6,0
24439,1030.281477757484,2024-01-04 12:09:45,online,North Brittney,GBP,61337,travel,magnetic_stripe,8169,18.0,Female,9,290.27,4695,4338.47,209.5.233.158,mobile,2,0
25952,1000.0,2024-01-07 04:32:13,in_store,Rachaelshire,gbp,77871,travel,chip,5590,44.0,Female,5,210.09,7854,17921.85,214.206.142.185,desktop,2,1
17378,1500.0,2024-01-09 17:28:22,,New Scottview,US,60366,electronics,magnetic_stripe,2541,47.0,Male,9,203.53,3040,643.91,33.23.169.73,TAB,4,1
1487,,2024-01-18 10:50:14,online,Margaretside,EUR,18992,electronics,chip,8794,40.0,Male,6,583.54,17675,5788.67,158.157.165.77,mobile,3,0
14050,500.0,2024-01-10 01:14:42,in_store,New Johnhaven,EUR,54098,electronics,contactless,7523,20.0,Female,11,569.03,12555,14547.64,125.7.121.234,mobile,8,1
24153,89.76835060675339,2024-01-28 23:08:00,in_store,North Christine,USD,54995,electronics,contactless,2450,49.0,Male,13,196.9,13409,4889.66,223.69.39.228,mobile,4,0
22920,1000.0,2024-01-01 05:47:23,online,Bennettfurt,USD,77492,restaurants,magnetic_stripe,9619,,Male,10,374.65,14800,12763.99,34.63.75.40,mobile,6,1
1239,1301.006857720026,2024-01-06 04:11:36,online,Amymouth,USD,42033,electronics,contactless,6261,46.0,Male,12,616.46,17456,1766.03,50.180.45.167,tablet,4,0
21712,428.0953728562167,2024-01-23 21:55:46,online,North Andrea,USD,24482,restaurants,contactless,1564,43.0,Male,9,681.57,17512,49.05,77.70.76.167,mobile,2,0
10606,702.6818216456318,2024-01-12 00:19:45,in_store,Josephberg,USD,22661,restaurants,chip,3090,40.0,Male,4,399.2,5145,9060.37,33.173.101.128,mobile,5,0
9910,,2024-01-20 06:13:45,online,Port George,EUR,11161,restaurants,contactless,7543,37.0,Male,13,269.14,11834,13165.23,216.58.30.220,desktop,10,1
6110,71.79564415655007,2024-01-11 04:16:56,in_store,West William,EUR,12467,electronics,contactless,2805,33.0,Male,7,368.62,12571,11151.66,186.97.60.138,mobile,4,0
11936,571.2027382128789,2024-01-29 23:56:21,online,East Devinside,EUR,47817,electronics,contactless,3635,30.0,Female,9,597.59,18298,12609.59,47.145.124.219,desktop,5,0
6064,1951.1217796854548,2024-01-03 03:15:04,online,Collinsmouth,GBP,16342,electronics,chip,3461,27.0,Female,9,763.97,3237,4415.11,196.221.113.168,mobile,6,0
27220,1000.0,2024-01-09 17:10:59,in_store,Port Katherine,USD,13413,electronics,chip,3456,40.0,Female,6,297.19,17682,19082.51,126.48.2.48,mobile,4,1
20409,2561.467684259221,2024-01-27 03:50:35,withdrawal,South Jameschester,USD,47694,electronics,contactless,7110,41.0,FEMALE,12,476.48,6539,12161.22,110.101.67.44,mobile,6,0
22228,1093.3419197791343,2024-01-24 01:46:06,online,Daughertyview,USD,89264,electronics,chip,9154,36.0,Male,8,233.01,1710,9809.5,154.231.237.39,mobile,5,0
19722,223.98429186257576,2024-01-21 23:21:56,online,Kellyborough,USD,33199,electronics,chip,5041,18.0,Male,12,499.43,4156,1822.08,90.133.247.227,mobile,3,0
17847,70.60353613273867,2024-01-14 10:40:24,online,Port Jared,USD,14717,restaurants,chip,6474,21.0,Male,14,295.66,7040,15902.63,162.41.80.145,desktop,7,0
14060,2484.982385096779,2024-01-30 12:33:30,online,,EUR,11748,electronics,contactless,2573,,Male,9,162.16,9661,,112.115.195.103,mobile,7,0
9017,1000.0,2024-01-02 00:16:56,in_store,Mcclureland,EUR,91496,groceries,chip,6433,40.0,Male,10,528.64,8476,11070.52,27.212.166.240,mobile,4,1
9151,272.2830322205406,2024-01-20 08:02:21,online,Annetteland,EUR,70482,restaurants,chip,6464,27.0,Male,15,754.58,6364,5798.63,13.157.196.208,mobile,3,0
16690,500.0,2024-01-07 12:49:22,online,South Jeremy,USD,73096,restaurants,contactless,8456,44.0,Female,10,580.43,16227,1305.5,195.202.4.183,tablet,4,1
17330,1500.0,2024-01-14 07:34:13,in_store,West Marychester,EUR,28971,Electronics,contactless,4826,18.0,Male,8,177.84,5649,10440.3,191.190.25.181,mobile,3,1
8615,,2024-01-18 14:31:09,withdrawal,Davidburgh,GBP,32365,restaurants,contactless,6799,44.0,Male,8,349.42,14541,6385.08,32.120.53.13,mobile,5,1
17630,1000.0,2024-01-15 01:47:15,online,East Samanthaborough,USD,51055,electronics,contactless,8173,43.0,Male,15,205.92,16448,11047.76,68.181.151.128,mobile,4,1
20953,100.0,2024-01-14 18:01:34,online,Port Ambermouth,EUR,83703,electronics,chip,6368,,Female,9,177.28,16918,4940.31,199.241.147.141,mobile,4,1
6968,2000.0,2024-01-20 00:02:53,in_store,Dawnfort,USD,29589,travel,contactless,9745,30.0,Female,11,527.89,15295,9002.81,123.189.36.138,mobile,1,1
18965,,2024-01-28 11:57:25,withdrawal,South Kevin,gbp,69100,restaurants,chip,9903,,Male,13,369.14,19251,12813.9,40.143.118.233,mobile,1,0
19352,2417.4177326580875,2024-01-30 18:26:03,withdrawal,North Morgan,USD,87202,travel,chip,3114,61.0,Female,10,421.11,2264,13064.54,90.97.177.185,mobile,8,0
12561,1409.2070986228746,2024-01-13 16:18:12,online,Lake Justin,USD,12196,travel,contactless,9251,36.0,Female,16,155.18,16031,,165.46.168.113,tablet,9,0
14859,2000.0,2024-01-21 17:29:41,in_store,Matthewchester,USD,10058,electronics,contactless,4050,23.0,Male,8,554.79,7954,16326.06,184.221.205.176,tablet,2,1
25507,,2024-01-14 02:23:04,online,Jamesland,usd,12521,restaurants,chip,2724,31.0,Male,8,327.29,3963,1183.77,37.64.31.66,mobile,5,0
8676,833.849854343029,2024-01-11 13:22:25,online,Lake Richardside,USD,81968,groceries,contactless,2714,50.0,FEMALE,10,296.37,16454,18505.51,215.254.151.207,desktop,5,0
